
2011-04-26 00:00:00, 85.9, 24.7
2011-04-27 00:00:00, 85.3, 23.6
2011-04-28 00:00:00, 85.0, 23.8
2011-04-29 00:00:00, 84.2, 22.8
2011-04-30 00:00:00, 85.3, 25.2
2011-05-01 00:00:00, 86.0, 25.1
2011-05-02 00:00:00, 85.4, 24.3
2011-05-03 00:00:00, 84.8, 24.1
2011-05-04 00:00:00, 85.2, 24.8
2011-05-05 00:00:00, 86.2, 23.9
2011-05-06 00:00:00, 86.0, 24.0
2011-05-07 00:00:00, 86.1, 24.4
2011-05-09 00:00:00, 86.1, 24.4
2011-05-10 00:00:00, 86.5, 24.7
2011-05-11 00:00:00, 86.1, 24.4
2011-05-12 00:00:00, 85.7, 23.4
2011-05-13 00:00:00, 85.6, 23.1
2011-05-16 00:00:00, 86.9, 24.9
2011-05-17 00:00:00, 86.5, 24.9
2011-05-18 00:00:00, 86.1, 24.4
2011-05-19 00:00:00, 85.4, 25.3
2011-05-20 00:00:00, 84.7, 24.5
2011-05-21 00:00:00, 85.4, 23.8
2011-05-24 00:00:00, 86.5, 24.2
2011-05-25 00:00:00, 84.8, 24.5
2011-05-26 00:00:00, 84.8, 24.4
2011-05-27 00:00:00, 85.4, 23.8
2011-05-31 00:00:00, 86.3, 24.6
2011-06-01 00:00:00, 84.5, 24.3
2011-06-02 00:00:00, 85.2, 25.1
2011-06-03 00:00:00, 85.1, 23.7
2011-06-06 00:00:00, 85.3, 24.3
2011-06-07 00:00:00, 85.4, 24.5
2011-06-08 00:00:00, 85.7, 24.4
2011-06-09 00:00:00, 85.2, 23.5
2011-06-12 00:00:00, 85.5, 24.5
2011-06-13 00:00:00, 85.5, 24.7
2011-06-14 00:00:00, 84.5, 24.6
2011-06-15 00:00:00, 83.6, 23.5
2011-06-16 00:00:00, 84.3, 23.8
2011-06-20 00:00:00, 85.9, 24.8
2011-06-21 00:00:00, 86.1, 25.1
2011-06-25 00:00:00, 83.4, 23.2
2011-06-28 00:00:00, 85.8, 25.4
2011-06-30 00:00:00, 84.6, 23.6
2011-07-01 00:00:00, 85.0, 24.2
2011-07-02 00:00:00, 84.4, 23.5
2011-07-03 00:00:00, 84.9, 24.4
2011-07-04 00:00:00, 85.1, 24.6
2011-07-05 00:00:00, 84.6, 24.2
2011-07-06 00:00:00, 84.6, 23.5
2011-07-07 00:00:00, 84.6, 23.6
2011-07-08 00:00:00, 84.7, 24.4
2011-07-12 00:00:00, 85.2, 24.7
2011-07-15 00:00:00, 83.9, 23.9
2011-07-20 00:00:00, 85.4, 24.7
2011-07-21 00:00:00, 84.9, 24.3
2011-07-22 00:00:00, 84.7, 24.6
2011-07-23 00:00:00, 85.5, 25.3
2011-07-24 00:00:00, 85.4, 23.4
2011-07-25 00:00:00, 83.3, 23.8
2011-07-26 00:00:00, 83.1, 24.7
2011-07-27 00:00:00, 84.0, 24.2
2011-07-28 00:00:00, 84.3, 24.0
2011-07-29 00:00:00, 83.4, 24.1
2011-08-02 00:00:00, 84.9, 24.1
2011-08-03 00:00:00, 84.9, 24.4
2011-08-04 00:00:00, 84.9, 24.9
2011-08-05 00:00:00, 84.6, 24.6
2011-08-06 00:00:00, 84.3, 23.3
2011-08-07 00:00:00, 84.2, 24.6
2011-08-09 00:00:00, 84.6, 24.9
2011-08-10 00:00:00, 84.7, 24.6
2011-08-11 00:00:00, 85.7, 24.5
2011-08-12 00:00:00, 85.7, 24.5
2011-08-17 00:00:00, 84.7, 24.6
2011-08-18 00:00:00, 83.7, 23.6
2011-08-19 00:00:00, 83.6, 24.3
2011-08-20 00:00:00, 84.0, 24.2
2011-08-21 00:00:00, 82.9, 24.4
2011-08-22 00:00:00, 86.1, 25.7
2011-08-23 00:00:00, 85.1, 25.2
2011-08-24 00:00:00, 84.4, 24.4
2011-08-25 00:00:00, 83.8, 24.0
2011-08-27 00:00:00, 84.7, 24.8
2011-08-28 00:00:00, 84.4, 24.9
2011-08-30 00:00:00, 85.1, 24.9
2011-08-31 00:00:00, 85.4, 25.3
2011-09-01 00:00:00, 85.0, 23.9
2011-09-03 00:00:00, 83.5, 24.3
2011-09-04 00:00:00, 83.9, 24.1
2011-09-06 00:00:00, 84.8, 24.7
2011-09-07 00:00:00, 84.9, 24.8
